country,outcome,Admin1,Admin2,fold
Malawi,women_iron,Chikwawa,TA Kasisi,Malawi
Malawi,women_iron,Machinga,TA Kawinga,Malawi
Malawi,women_iron,Salima,TA Khombedza,Malawi
Malawi,women_iron,Lilongwe,TA Khongoni,Malawi
Malawi,women_iron,Karonga,TA Kilupula,Malawi
Malawi,women_iron,Blantyre,TA Kuntaja,Malawi
Malawi,women_iron,Karonga,TA Kyungu,Malawi
Malawi,women_iron,Chikwawa,TA Lundu,Malawi
Malawi,women_iron,Mzimba,TA M'Mbelwa,Malawi
Malawi,women_iron,Mulanje,TA Mabuka,Malawi
Malawi,women_iron,Mzimba,TA Mabulabo,Malawi
Malawi,women_iron,Salima,TA Maganga,Malawi
Malawi,women_iron,Zomba,TA Malemia,Malawi
Malawi,women_iron,Nkhotakota,TA Malenga Chanzi,Malawi
Malawi,women_iron,Phalombe,TA Mkhumba,Malawi
Malawi,women_iron,Mchinji,TA Mlonyeni,Malawi
Malawi,women_iron,Chiradzulu,TA Mpama,Malawi
Malawi,women_iron,Mangochi,TA Mponda,Malawi
Malawi,women_iron,Mzimba,TA Mtwalo,Malawi
Malawi,women_iron,Nkhata Bay,TA Musisya,Malawi
Malawi,women_iron,Chitipa,TA Mwabulambya,Malawi
Malawi,women_iron,Nkhotakota,TA Mwadzama,Malawi
Malawi,women_iron,Kasungu,TA Mwase,Malawi
Malawi,women_iron,Chitipa,TA Mwenemisuku,Malawi
Malawi,women_iron,Chitipa,TA Mwenewenya,Malawi
Malawi,women_iron,Mangochi,TA Nankumba,Malawi
Malawi,women_iron,Chiradzulu,TA Nchema,Malawi
Malawi,women_iron,Thyolo,TA Nchilamwela,Malawi
Malawi,women_iron,Nsanje,TA Ndamera,Malawi
Malawi,women_iron,Neno,TA Ngozi,Malawi
Malawi,women_iron,Ntcheu,TA Njolomole,Malawi
Malawi,women_iron,Balaka,TA Nsamala,Malawi
Malawi,women_iron,Mwanza,TA Nthache,Malawi
Malawi,women_iron,Dedza,TA Pemba,Malawi
Malawi,women_iron,Ntcheu,TA Phambala,Malawi
Malawi,women_iron,Kasungu,TA Santhe,Malawi
Malawi,women_iron,Neno,TA Symon,Malawi
Malawi,women_iron,Dedza,TA Tambala,Malawi
Malawi,women_iron,Nkhata Bay,TA Timbiri,Malawi
Malawi,women_iron,Karonga,TA Wasambo,Malawi
Malawi,women_iron,Mchinji,TA Zulu,Malawi
Malawi,women_folate,Blantyre,Blantyre City,Malawi
Malawi,women_folate,Chitipa,Chitipa Boma,Malawi
Malawi,women_folate,Karonga,Karonga Town,Malawi
Malawi,women_folate,Lilongwe,Lilongwe City,Malawi
Malawi,women_folate,Mwanza,Majete Game Reserve - Mwanza,Malawi
Malawi,women_folate,Mzimba,Mzimba Boma,Malawi
Malawi,women_folate,Mzimba,Mzuzu City,Malawi
Malawi,women_folate,Nkhotakota,Nkhotakota Boma,Malawi
Malawi,women_folate,Nsanje,Nsanje Boma,Malawi
Malawi,women_folate,Chitipa,Nyika N.P. - Chitipa,Malawi
Malawi,women_folate,Rumphi,Rumphi Boma,Malawi
Malawi,women_folate,Rumphi,SC Chapinduka,Malawi
Malawi,women_folate,Ntchisi,SC Chilooko,Malawi
Malawi,women_folate,Mangochi,SC Chowe,Malawi
Malawi,women_folate,Mchinji,SC Dambe,Malawi
Malawi,women_folate,Ntcheu,SC Goodson Ganya,Malawi
Malawi,women_folate,Mulanje,SC Juma,Malawi
Malawi,women_folate,Rumphi,SC Kachulu,Malawi
Malawi,women_folate,Salima,SC Kambwiri,Malawi
Malawi,women_folate,Kasungu,SC Kawamba,Malawi
Malawi,women_folate,Dowa,SC Kayembe,Malawi
Malawi,women_folate,Ntcheu,SC Makwangwala,Malawi
Malawi,women_folate,Nkhata Bay,SC Malanda,Malawi
Malawi,women_folate,Thyolo,SC Mbawela,Malawi
Malawi,women_folate,Nsanje,SC Mbenje,Malawi
Malawi,women_folate,Zomba,SC Mbiza,Malawi
Malawi,women_folate,Mchinji,SC Mduwa,Malawi
Malawi,women_folate,Dowa,SC Mkukula,Malawi
Malawi,women_folate,Dowa,SC Mponela,Malawi
Malawi,women_folate,Rumphi,SC Mwankhunikira,Malawi
Malawi,women_folate,Ntchisi,SC Nthondo,Malawi
Malawi,women_folate,Thyolo,TA Bvumbwe,Malawi
Malawi,women_folate,Rumphi,TA Chikulamayembe,Malawi
Malawi,women_folate,Mzimba,TA Chindi,Malawi
Malawi,women_folate,Lilongwe,TA Chiseka,Malawi
Malawi,women_folate,Dowa,TA Dzoole,Malawi
Malawi,women_folate,Nkhata Bay,TA Fukamapiri,Malawi
Malawi,women_folate,Lilongwe,TA Kabudula,Malawi
Malawi,women_folate,Nkhata Bay,TA Kabunduli,Malawi
Malawi,women_folate,Chiradzulu,TA Kadewere,Malawi
Malawi,women_folate,Balaka,TA Kalembo,Malawi
Malawi,women_folate,Kasungu,TA Kaluluma,Malawi
Malawi,women_folate,Ntchisi,TA Kalumo,Malawi
Malawi,women_folate,Nkhotakota,TA Kanyenda,Malawi
Malawi,women_folate,Dedza,TA Kaphuka,Malawi
Malawi,women_folate,Salima,TA Karonga,Malawi
Malawi,women_folate,Chikwawa,TA Kasisi,Malawi
Malawi,women_folate,Machinga,TA Kawinga,Malawi
Malawi,women_folate,Salima,TA Khombedza,Malawi
Malawi,women_folate,Lilongwe,TA Khongoni,Malawi
Malawi,women_folate,Karonga,TA Kilupula,Malawi
Malawi,women_folate,Blantyre,TA Kuntaja,Malawi
Malawi,women_folate,Karonga,TA Kyungu,Malawi
Malawi,women_folate,Chikwawa,TA Lundu,Malawi
Malawi,women_folate,Mzimba,TA M'Mbelwa,Malawi
Malawi,women_folate,Mulanje,TA Mabuka,Malawi
Malawi,women_folate,Mzimba,TA Mabulabo,Malawi
Malawi,women_folate,Salima,TA Maganga,Malawi
Malawi,women_folate,Zomba,TA Malemia,Malawi
Malawi,women_folate,Nkhotakota,TA Malenga Chanzi,Malawi
Malawi,women_folate,Phalombe,TA Mkhumba,Malawi
Malawi,women_folate,Mchinji,TA Mlonyeni,Malawi
Malawi,women_folate,Chiradzulu,TA Mpama,Malawi
Malawi,women_folate,Mangochi,TA Mponda,Malawi
Malawi,women_folate,Mzimba,TA Mtwalo,Malawi
Malawi,women_folate,Nkhata Bay,TA Musisya,Malawi
Malawi,women_folate,Chitipa,TA Mwabulambya,Malawi
Malawi,women_folate,Nkhotakota,TA Mwadzama,Malawi
Malawi,women_folate,Kasungu,TA Mwase,Malawi
Malawi,women_folate,Chitipa,TA Mwenemisuku,Malawi
Malawi,women_folate,Chitipa,TA Mwenewenya,Malawi
Malawi,women_folate,Mangochi,TA Nankumba,Malawi
Malawi,women_folate,Chiradzulu,TA Nchema,Malawi
Malawi,women_folate,Thyolo,TA Nchilamwela,Malawi
Malawi,women_folate,Nsanje,TA Ndamera,Malawi
Malawi,women_folate,Neno,TA Ngozi,Malawi
Malawi,women_folate,Ntcheu,TA Njolomole,Malawi
Malawi,women_folate,Balaka,TA Nsamala,Malawi
Malawi,women_folate,Mwanza,TA Nthache,Malawi
Malawi,women_folate,Dedza,TA Pemba,Malawi
Malawi,women_folate,Ntcheu,TA Phambala,Malawi
Malawi,women_folate,Kasungu,TA Santhe,Malawi
Malawi,women_folate,Neno,TA Symon,Malawi
Malawi,women_folate,Dedza,TA Tambala,Malawi
Malawi,women_folate,Nkhata Bay,TA Timbiri,Malawi
Malawi,women_folate,Karonga,TA Wasambo,Malawi
Malawi,women_folate,Mchinji,TA Zulu,Malawi
Malawi,women_b12,Blantyre,Blantyre City,Malawi
Malawi,women_b12,Chitipa,Chitipa Boma,Malawi
Malawi,women_b12,Karonga,Karonga Town,Malawi
Malawi,women_b12,Lilongwe,Lilongwe City,Malawi
Malawi,women_b12,Mwanza,Majete Game Reserve - Mwanza,Malawi
Malawi,women_b12,Mzimba,Mzimba Boma,Malawi
Malawi,women_b12,Mzimba,Mzuzu City,Malawi
Malawi,women_b12,Nkhotakota,Nkhotakota Boma,Malawi
Malawi,women_b12,Nsanje,Nsanje Boma,Malawi
Malawi,women_b12,Chitipa,Nyika N.P. - Chitipa,Malawi
Malawi,women_b12,Rumphi,Rumphi Boma,Malawi
Malawi,women_b12,Rumphi,SC Chapinduka,Malawi
Malawi,women_b12,Ntchisi,SC Chilooko,Malawi
Malawi,women_b12,Mangochi,SC Chowe,Malawi
Malawi,women_b12,Mchinji,SC Dambe,Malawi
Malawi,women_b12,Ntcheu,SC Goodson Ganya,Malawi
Malawi,women_b12,Mulanje,SC Juma,Malawi
Malawi,women_b12,Rumphi,SC Kachulu,Malawi
Malawi,women_b12,Salima,SC Kambwiri,Malawi
Malawi,women_b12,Kasungu,SC Kawamba,Malawi
Malawi,women_b12,Dowa,SC Kayembe,Malawi
Malawi,women_b12,Ntcheu,SC Makwangwala,Malawi
Malawi,women_b12,Nkhata Bay,SC Malanda,Malawi
Malawi,women_b12,Thyolo,SC Mbawela,Malawi
Malawi,women_b12,Nsanje,SC Mbenje,Malawi
Malawi,women_b12,Zomba,SC Mbiza,Malawi
Malawi,women_b12,Mchinji,SC Mduwa,Malawi
Malawi,women_b12,Dowa,SC Mkukula,Malawi
Malawi,women_b12,Dowa,SC Mponela,Malawi
Malawi,women_b12,Rumphi,SC Mwankhunikira,Malawi
Malawi,women_b12,Ntchisi,SC Nthondo,Malawi
Malawi,women_b12,Thyolo,TA Bvumbwe,Malawi
Malawi,women_b12,Rumphi,TA Chikulamayembe,Malawi
Malawi,women_b12,Mzimba,TA Chindi,Malawi
Malawi,women_b12,Lilongwe,TA Chiseka,Malawi
Malawi,women_b12,Dowa,TA Dzoole,Malawi
Malawi,women_b12,Nkhata Bay,TA Fukamapiri,Malawi
Malawi,women_b12,Lilongwe,TA Kabudula,Malawi
Malawi,women_b12,Nkhata Bay,TA Kabunduli,Malawi
Malawi,women_b12,Chiradzulu,TA Kadewere,Malawi
Malawi,women_b12,Balaka,TA Kalembo,Malawi
Malawi,women_b12,Kasungu,TA Kaluluma,Malawi
Malawi,women_b12,Ntchisi,TA Kalumo,Malawi
Malawi,women_b12,Nkhotakota,TA Kanyenda,Malawi
Malawi,women_b12,Dedza,TA Kaphuka,Malawi
Malawi,women_b12,Salima,TA Karonga,Malawi
Malawi,women_b12,Chikwawa,TA Kasisi,Malawi
Malawi,women_b12,Machinga,TA Kawinga,Malawi
Malawi,women_b12,Salima,TA Khombedza,Malawi
Malawi,women_b12,Lilongwe,TA Khongoni,Malawi
Malawi,women_b12,Karonga,TA Kilupula,Malawi
Malawi,women_b12,Blantyre,TA Kuntaja,Malawi
Malawi,women_b12,Karonga,TA Kyungu,Malawi
Malawi,women_b12,Chikwawa,TA Lundu,Malawi
Malawi,women_b12,Mzimba,TA M'Mbelwa,Malawi
Malawi,women_b12,Mulanje,TA Mabuka,Malawi
Malawi,women_b12,Mzimba,TA Mabulabo,Malawi
Malawi,women_b12,Salima,TA Maganga,Malawi
Malawi,women_b12,Zomba,TA Malemia,Malawi
Malawi,women_b12,Nkhotakota,TA Malenga Chanzi,Malawi
Malawi,women_b12,Phalombe,TA Mkhumba,Malawi
Malawi,women_b12,Mchinji,TA Mlonyeni,Malawi
Malawi,women_b12,Chiradzulu,TA Mpama,Malawi
Malawi,women_b12,Mangochi,TA Mponda,Malawi
Malawi,women_b12,Mzimba,TA Mtwalo,Malawi
Malawi,women_b12,Nkhata Bay,TA Musisya,Malawi
Malawi,women_b12,Chitipa,TA Mwabulambya,Malawi
Malawi,women_b12,Nkhotakota,TA Mwadzama,Malawi
Malawi,women_b12,Kasungu,TA Mwase,Malawi
Malawi,women_b12,Chitipa,TA Mwenemisuku,Malawi
Malawi,women_b12,Chitipa,TA Mwenewenya,Malawi
Malawi,women_b12,Mangochi,TA Nankumba,Malawi
Malawi,women_b12,Chiradzulu,TA Nchema,Malawi
Malawi,women_b12,Thyolo,TA Nchilamwela,Malawi
Malawi,women_b12,Nsanje,TA Ndamera,Malawi
Malawi,women_b12,Neno,TA Ngozi,Malawi
Malawi,women_b12,Ntcheu,TA Njolomole,Malawi
Malawi,women_b12,Balaka,TA Nsamala,Malawi
Malawi,women_b12,Mwanza,TA Nthache,Malawi
Malawi,women_b12,Dedza,TA Pemba,Malawi
Malawi,women_b12,Ntcheu,TA Phambala,Malawi
Malawi,women_b12,Kasungu,TA Santhe,Malawi
Malawi,women_b12,Neno,TA Symon,Malawi
Malawi,women_b12,Dedza,TA Tambala,Malawi
Malawi,women_b12,Nkhata Bay,TA Timbiri,Malawi
Malawi,women_b12,Karonga,TA Wasambo,Malawi
Malawi,women_b12,Mchinji,TA Zulu,Malawi
Malawi,child_zinc,Blantyre,Blantyre City,Malawi
Malawi,child_zinc,Chitipa,Chitipa Boma,Malawi
Malawi,child_zinc,Karonga,Karonga Town,Malawi
Malawi,child_zinc,Lilongwe,Lilongwe City,Malawi
Malawi,child_zinc,Mwanza,Majete Game Reserve - Mwanza,Malawi
Malawi,child_zinc,Mzimba,Mzimba Boma,Malawi
Malawi,child_zinc,Mzimba,Mzuzu City,Malawi
Malawi,child_zinc,Nkhotakota,Nkhotakota Boma,Malawi
Malawi,child_zinc,Nsanje,Nsanje Boma,Malawi
Malawi,child_zinc,Chitipa,Nyika N.P. - Chitipa,Malawi
Malawi,child_zinc,Rumphi,Rumphi Boma,Malawi
Malawi,child_zinc,Rumphi,SC Chapinduka,Malawi
Malawi,child_zinc,Ntchisi,SC Chilooko,Malawi
Malawi,child_zinc,Mangochi,SC Chowe,Malawi
Malawi,child_zinc,Mchinji,SC Dambe,Malawi
Malawi,child_zinc,Ntcheu,SC Goodson Ganya,Malawi
Malawi,child_zinc,Mulanje,SC Juma,Malawi
Malawi,child_zinc,Rumphi,SC Kachulu,Malawi
Malawi,child_zinc,Salima,SC Kambwiri,Malawi
Malawi,child_zinc,Kasungu,SC Kawamba,Malawi
Malawi,child_zinc,Dowa,SC Kayembe,Malawi
Malawi,child_zinc,Ntcheu,SC Makwangwala,Malawi
Malawi,child_zinc,Nkhata Bay,SC Malanda,Malawi
Malawi,child_zinc,Thyolo,SC Mbawela,Malawi
Malawi,child_zinc,Nsanje,SC Mbenje,Malawi
Malawi,child_zinc,Zomba,SC Mbiza,Malawi
Malawi,child_zinc,Mchinji,SC Mduwa,Malawi
Malawi,child_zinc,Dowa,SC Mkukula,Malawi
Malawi,child_zinc,Dowa,SC Mponela,Malawi
Malawi,child_zinc,Rumphi,SC Mwankhunikira,Malawi
Malawi,child_zinc,Ntchisi,SC Nthondo,Malawi
Malawi,child_zinc,Thyolo,TA Bvumbwe,Malawi
Malawi,child_zinc,Rumphi,TA Chikulamayembe,Malawi
Malawi,child_zinc,Mzimba,TA Chindi,Malawi
Malawi,child_zinc,Lilongwe,TA Chiseka,Malawi
Malawi,child_zinc,Dowa,TA Dzoole,Malawi
Malawi,child_zinc,Nkhata Bay,TA Fukamapiri,Malawi
Malawi,child_zinc,Lilongwe,TA Kabudula,Malawi
Malawi,child_zinc,Nkhata Bay,TA Kabunduli,Malawi
Malawi,child_zinc,Chiradzulu,TA Kadewere,Malawi
Malawi,child_zinc,Balaka,TA Kalembo,Malawi
Malawi,child_zinc,Kasungu,TA Kaluluma,Malawi
Malawi,child_zinc,Ntchisi,TA Kalumo,Malawi
Malawi,child_zinc,Nkhotakota,TA Kanyenda,Malawi
Malawi,child_zinc,Dedza,TA Kaphuka,Malawi
Malawi,child_zinc,Salima,TA Karonga,Malawi
Malawi,child_zinc,Chikwawa,TA Kasisi,Malawi
Malawi,child_zinc,Machinga,TA Kawinga,Malawi
Malawi,child_zinc,Salima,TA Khombedza,Malawi
Malawi,child_zinc,Lilongwe,TA Khongoni,Malawi
Malawi,child_zinc,Karonga,TA Kilupula,Malawi
Malawi,child_zinc,Blantyre,TA Kuntaja,Malawi
Malawi,child_zinc,Karonga,TA Kyungu,Malawi
Malawi,child_zinc,Chikwawa,TA Lundu,Malawi
Malawi,child_zinc,Mzimba,TA M'Mbelwa,Malawi
Malawi,child_zinc,Mulanje,TA Mabuka,Malawi
Malawi,child_zinc,Mzimba,TA Mabulabo,Malawi
Malawi,child_zinc,Salima,TA Maganga,Malawi
Malawi,child_zinc,Zomba,TA Malemia,Malawi
Malawi,child_zinc,Nkhotakota,TA Malenga Chanzi,Malawi
Malawi,child_zinc,Phalombe,TA Mkhumba,Malawi
Malawi,child_zinc,Mchinji,TA Mlonyeni,Malawi
Malawi,child_zinc,Chiradzulu,TA Mpama,Malawi
Malawi,child_zinc,Mangochi,TA Mponda,Malawi
Malawi,child_zinc,Mzimba,TA Mtwalo,Malawi
Malawi,child_zinc,Nkhata Bay,TA Musisya,Malawi
Malawi,child_zinc,Chitipa,TA Mwabulambya,Malawi
Malawi,child_zinc,Nkhotakota,TA Mwadzama,Malawi
Malawi,child_zinc,Kasungu,TA Mwase,Malawi
Malawi,child_zinc,Chitipa,TA Mwenemisuku,Malawi
Malawi,child_zinc,Chitipa,TA Mwenewenya,Malawi
Malawi,child_zinc,Mangochi,TA Nankumba,Malawi
Malawi,child_zinc,Chiradzulu,TA Nchema,Malawi
Malawi,child_zinc,Thyolo,TA Nchilamwela,Malawi
Malawi,child_zinc,Nsanje,TA Ndamera,Malawi
Malawi,child_zinc,Neno,TA Ngozi,Malawi
Malawi,child_zinc,Ntcheu,TA Njolomole,Malawi
Malawi,child_zinc,Balaka,TA Nsamala,Malawi
Malawi,child_zinc,Mwanza,TA Nthache,Malawi
Malawi,child_zinc,Dedza,TA Pemba,Malawi
Malawi,child_zinc,Ntcheu,TA Phambala,Malawi
Malawi,child_zinc,Kasungu,TA Santhe,Malawi
Malawi,child_zinc,Neno,TA Symon,Malawi
Malawi,child_zinc,Dedza,TA Tambala,Malawi
Malawi,child_zinc,Nkhata Bay,TA Timbiri,Malawi
Malawi,child_zinc,Karonga,TA Wasambo,Malawi
Malawi,child_zinc,Mchinji,TA Zulu,Malawi
Malawi,women_zinc,Blantyre,Blantyre City,Malawi
Malawi,women_zinc,Chitipa,Chitipa Boma,Malawi
Malawi,women_zinc,Karonga,Karonga Town,Malawi
Malawi,women_zinc,Lilongwe,Lilongwe City,Malawi
Malawi,women_zinc,Mwanza,Majete Game Reserve - Mwanza,Malawi
Malawi,women_zinc,Mzimba,Mzimba Boma,Malawi
Malawi,women_zinc,Mzimba,Mzuzu City,Malawi
Malawi,women_zinc,Nkhotakota,Nkhotakota Boma,Malawi
Malawi,women_zinc,Nsanje,Nsanje Boma,Malawi
Malawi,women_zinc,Chitipa,Nyika N.P. - Chitipa,Malawi
Malawi,women_zinc,Rumphi,Rumphi Boma,Malawi
Malawi,women_zinc,Rumphi,SC Chapinduka,Malawi
Malawi,women_zinc,Ntchisi,SC Chilooko,Malawi
Malawi,women_zinc,Mangochi,SC Chowe,Malawi
Malawi,women_zinc,Mchinji,SC Dambe,Malawi
Malawi,women_zinc,Ntcheu,SC Goodson Ganya,Malawi
Malawi,women_zinc,Mulanje,SC Juma,Malawi
Malawi,women_zinc,Rumphi,SC Kachulu,Malawi
Malawi,women_zinc,Salima,SC Kambwiri,Malawi
Malawi,women_zinc,Kasungu,SC Kawamba,Malawi
Malawi,women_zinc,Dowa,SC Kayembe,Malawi
Malawi,women_zinc,Ntcheu,SC Makwangwala,Malawi
Malawi,women_zinc,Nkhata Bay,SC Malanda,Malawi
Malawi,women_zinc,Thyolo,SC Mbawela,Malawi
Malawi,women_zinc,Nsanje,SC Mbenje,Malawi
Malawi,women_zinc,Zomba,SC Mbiza,Malawi
Malawi,women_zinc,Mchinji,SC Mduwa,Malawi
Malawi,women_zinc,Dowa,SC Mkukula,Malawi
Malawi,women_zinc,Dowa,SC Mponela,Malawi
Malawi,women_zinc,Rumphi,SC Mwankhunikira,Malawi
Malawi,women_zinc,Ntchisi,SC Nthondo,Malawi
Malawi,women_zinc,Thyolo,TA Bvumbwe,Malawi
Malawi,women_zinc,Rumphi,TA Chikulamayembe,Malawi
Malawi,women_zinc,Mzimba,TA Chindi,Malawi
Malawi,women_zinc,Lilongwe,TA Chiseka,Malawi
Malawi,women_zinc,Dowa,TA Dzoole,Malawi
Malawi,women_zinc,Nkhata Bay,TA Fukamapiri,Malawi
Malawi,women_zinc,Lilongwe,TA Kabudula,Malawi
Malawi,women_zinc,Nkhata Bay,TA Kabunduli,Malawi
Malawi,women_zinc,Chiradzulu,TA Kadewere,Malawi
Malawi,women_zinc,Balaka,TA Kalembo,Malawi
Malawi,women_zinc,Kasungu,TA Kaluluma,Malawi
Malawi,women_zinc,Ntchisi,TA Kalumo,Malawi
Malawi,women_zinc,Nkhotakota,TA Kanyenda,Malawi
Malawi,women_zinc,Dedza,TA Kaphuka,Malawi
Malawi,women_zinc,Salima,TA Karonga,Malawi
Malawi,women_zinc,Chikwawa,TA Kasisi,Malawi
Malawi,women_zinc,Machinga,TA Kawinga,Malawi
Malawi,women_zinc,Salima,TA Khombedza,Malawi
Malawi,women_zinc,Lilongwe,TA Khongoni,Malawi
Malawi,women_zinc,Karonga,TA Kilupula,Malawi
Malawi,women_zinc,Blantyre,TA Kuntaja,Malawi
Malawi,women_zinc,Karonga,TA Kyungu,Malawi
Malawi,women_zinc,Chikwawa,TA Lundu,Malawi
Malawi,women_zinc,Mzimba,TA M'Mbelwa,Malawi
Malawi,women_zinc,Mulanje,TA Mabuka,Malawi
Malawi,women_zinc,Mzimba,TA Mabulabo,Malawi
Malawi,women_zinc,Salima,TA Maganga,Malawi
Malawi,women_zinc,Zomba,TA Malemia,Malawi
Malawi,women_zinc,Nkhotakota,TA Malenga Chanzi,Malawi
Malawi,women_zinc,Phalombe,TA Mkhumba,Malawi
Malawi,women_zinc,Mchinji,TA Mlonyeni,Malawi
Malawi,women_zinc,Chiradzulu,TA Mpama,Malawi
Malawi,women_zinc,Mangochi,TA Mponda,Malawi
Malawi,women_zinc,Mzimba,TA Mtwalo,Malawi
Malawi,women_zinc,Nkhata Bay,TA Musisya,Malawi
Malawi,women_zinc,Chitipa,TA Mwabulambya,Malawi
Malawi,women_zinc,Nkhotakota,TA Mwadzama,Malawi
Malawi,women_zinc,Kasungu,TA Mwase,Malawi
Malawi,women_zinc,Chitipa,TA Mwenemisuku,Malawi
Malawi,women_zinc,Chitipa,TA Mwenewenya,Malawi
Malawi,women_zinc,Mangochi,TA Nankumba,Malawi
Malawi,women_zinc,Chiradzulu,TA Nchema,Malawi
Malawi,women_zinc,Thyolo,TA Nchilamwela,Malawi
Malawi,women_zinc,Nsanje,TA Ndamera,Malawi
Malawi,women_zinc,Neno,TA Ngozi,Malawi
Malawi,women_zinc,Ntcheu,TA Njolomole,Malawi
Malawi,women_zinc,Balaka,TA Nsamala,Malawi
Malawi,women_zinc,Mwanza,TA Nthache,Malawi
Malawi,women_zinc,Dedza,TA Pemba,Malawi
Malawi,women_zinc,Ntcheu,TA Phambala,Malawi
Malawi,women_zinc,Kasungu,TA Santhe,Malawi
Malawi,women_zinc,Neno,TA Symon,Malawi
Malawi,women_zinc,Dedza,TA Tambala,Malawi
Malawi,women_zinc,Nkhata Bay,TA Timbiri,Malawi
Malawi,women_zinc,Karonga,TA Wasambo,Malawi
Malawi,women_zinc,Mchinji,TA Zulu,Malawi
